"Address","Name","Is delegator","Avatar","Space","Ens name","Follow Count","Follows Space","Total Votes","Proposal Interaction","Proposal Interaction In Space","Proposal Interaction outside of Space","Total NFT`s","Total Rewards NFT`s","User is delegator"
"0x9aE48dA9c2ce08db2f2c1B536B5E2375b659295B","","0","","aave.eth","","2","1","0.4836","19","12","7","2","0","0"
"0x8F70F795CA5ca5cF8fFc2E9d1B8B621c2420DF8d","","0","","aave.eth","shiyue.eth","20","1","0.89238409794452","113","14","99","50","0","0"
"0xdD532D1B03A14dDABaA2a46396094cB585300c03","","0","","aave.eth","vippy.eth","0","0","0.48331312249229","136","51","85","0","0","0"
"0x71d56ecF11C561617EfBD1151d7aa272aECE3f97","","0","","aave.eth","安安静静的.eth","4","1","0.4833","36","7","29","22","0","0"
"0x4591Be6708e776166F1F4fF7c4e7fCc74e41feFE","","0","","aave.eth","","2","1","0.48315433992575","10","4","6","1","0","0"
"0xAADa8d2c852858aa78204A518FB7B61cB434Fe27","","0","","aave.eth","","0","0","0.483096","29","24","5","0","0","0"
"0x12Ed17d0061C89362A1fd0ba9aA960d68B97bD79","","0","","aave.eth","kdax12.eth","20","0","0.49641599575927","230","49","181","50","0","0"
"0x19f32408A025cB476D41eF8BD0f0a9d960F73849","","0","","aave.eth","","14","1","0.483","43","23","20","10","0","0"
"0xd8a7a8ca307785CB593a83596A6F7D6401Fe37Af","","0","","aave.eth","","9","1","0.483","46","23","23","9","0","0"
"0xacdbfD6deD7c2Aee4d36C588a8114B1B0345E4Dd","","0","","aave.eth","","15","1","0.483","42","23","19","10","0","0"
"0xBc27B93C0e6AEb7e87E49437158858CC631699ca","","0","","aave.eth","","0","0","0.4829544","29","24","5","0","0","0"
"0xc1906e8E93BC71732710fEb52546eF476Aa1F3B3","","0","","aave.eth","ctinews.eth","6","1","0.48293131357316","61","49","12","0","0","0"
"0x231466ee5A820e1802081ee4828f6673a400a2a1","","0","","aave.eth","joetsa.eth","14","1","0.57013345877358","100","39","61","50","0","0"
"0xD45B94CD101cE7f7e264Db5257961D7f6F7b4609","","0","","aave.eth","life2earn.eth","11","1","0.48225224683286","80","16","64","50","0","0"
"0x7b24c61C359b3a4D4824023F87C8F7e1C40527D8","Vip John","0","","aave.eth","","10","1","0.55468367959781","111","70","41","34","0","0"
"0xEA9C0F004d299cA4316E6d05562fb95b4fe178B6","","0","","aave.eth","aarracav.eth","0","0","0.48159243268544","38","7","31","12","0","0"
"0x7e53D27C6925A8E9DC103D0749aDf9D5b63a847F","","0","","aave.eth","eth100.eth","8","1","0.48132","20","9","11","0","0","0"
"0xd84F3Ff44681171F351E30dbe6C1037038c10e55","","0","","aave.eth","","1","0","0.48083912548865","14","4","10","0","0","0"
"0x4609C9694A0f8379112e0b33b2bbeCe0f438A4da","","0","","aave.eth","","6","1","0.49862854018489","79","28","51","24","0","0"
"0x6576e87505730E3b71DA6C4f0776F48E96B6F149","","0","","aave.eth","","0","0","0.48067551","83","21","62","15","0","0"
"0x8F862cE117a3FeeBc1DC364e02db35ae125d7f40","","0","","aave.eth","greynoise.eth","5","1","0.48044863182831","11","2","9","13","0","0"
"0x282385bA86836C90851Fef192aed5ae9819eeb52","","0","","aave.eth","5711157.eth","11","1","0.48034954250013","116","68","48","37","0","0"
"0xA29f7b8E549c48435e1f5e67C30Cb1E47EEDd8A9","","0","","aave.eth","0xwinch.eth","20","0","0.48000630418682","58","24","34","43","0","0"
"0x8F7612ec23b73c7a2d9510eB86b82202C1549061","","0","","aave.eth","88060.eth","8","1","0.48","60","32","28","11","0","0"
"0xd96E3A99EF39904C0fc10dA49F0bB166422220AC","","0","","aave.eth","tarokun.eth","14","1","0.48","85","48","37","48","0","0"
"0xDcd73FCDd2bD5B7033B4a2C29191Bd5E0A2c22ef","","0","","aave.eth","dukenfi.eth","6","1","0.52","115","52","63","6","0","0"
"0xd11A8AfDAf4e5d5C17D1C3bD786351813117B8b1","","0","","aave.eth","","6","1","0.52","114","52","62","6","0","0"
"0x5660c04883EDf05179CeedD67879891b61F1D399","","0","","aave.eth","","6","1","0.51","113","51","62","6","0","0"
"0xc7085DFF248F3B71e59cF0149724ECe186F66546","","0","","aave.eth","","6","1","0.52","115","52","63","6","0","0"
"0xad811ffe2992C34d3Fb125e990959A6b85c6f2e4","","0","","aave.eth","","18","1","0.48","21","16","5","12","0","0"
"0xa774508F8cDd91061387Fb953eD99954F6D9C4Eb","","0","","aave.eth","","0","0","0.48","22","16","6","0","0","0"
"0xAe654c340ECAeCDdA6656b4dcE5992a41c149d87","","0","","aave.eth","","1","1","0.48","15","15","0","1","0","0"
"0x8F022B990620c4c6d5099c148e8183A5EBAf4dC0","","0","","aave.eth","whorf.eth","12","1","0.48","39","16","23","12","0","0"
"0xb4A8d7D09991b763F4f11F8da7977686B1d04317","","0","","aave.eth","iolos.eth","14","1","0.48","88","16","72","28","1","0"
"0x643FB1253f1CDF25F7002D2b1C831322eD58F6C4","","0","","aave.eth","","4","1","0.48","31","24","7","2","0","0"
"0xE2A9823e28A71E5A88c4B84a5A03B9B3Fc1b8d4F","","0","","aave.eth","","0","0","0.48","51","24","27","50","0","0"
"0x957F0CE8076083a92a56F3D5B6C5768870009eA2","","0","","aave.eth","","14","1","0.48","70","24","46","15","0","0"
"0x59eBF59Ce3D91bD781279046180a9923069D2021","","0","","aave.eth","","0","0","0.48","50","24","26","50","0","0"
"0x5A386A673E7A01fc12A1502dd4D342FFe52e3c53","","0","","aave.eth","","5","1","0.48","65","20","45","39","0","0"
"0x05372e0a7e9dFD298d104E33C1B04dd6952325cE","","0","","aave.eth","","0","0","0.48","51","24","27","50","0","0"
"0xF1403Ea589C76f3312d5D43e110c5cf8dE601D53","","0","","aave.eth","","0","0","0.48","51","24","27","50","0","0"
"0xb1e3A0e95AF26f9fF258dB31F4F99819033a48a9","","0","ipfs://QmVnBwo7vVNRiaPd8X3iHPVCkadhuLfgfs6zx3463cbLA6","aave.eth","","0","0","0.48","2","1","1","0","0","0"
"0x98CbC2Ddd4c977D074f27a966F3845efd1549f4F","","0","","aave.eth","","18","1","0.48","76","4","72","30","0","0"
"0x9bFB72486565d4284cb7068576B1a5c02bA38b04","","0","","aave.eth","","17","1","0.52","39","13","26","1","0","0"
"0x15c22171264787fd3a7F5a45F1787dc1D8E0639b","","0","","aave.eth","","0","0","0.47999836","8","2","6","6","0","0"
"0xa4C004F4242e895B375F67fC774364EA0e74630B","","0","","aave.eth","xcadnet.eth","17","1","0.47994231918095","107","14","93","50","0","0"
"0x97dbFD5eA9D0733F2aa8a62e66d077BDdCAA7FAb","","0","","aave.eth","","0","0","0.47987914","31","26","5","0","0","0"
"0x413eF9088518aA83bfb098DC09DF832fE57C30f7","","0","","aave.eth","appleindia1.eth","17","1","0.47976","86","24","62","19","0","0"
"0xD45bEA2Efc1F632cF5c43A9705392c92f74052e1","","0","","aave.eth","","0","0","0.479424","29","24","5","0","0","0"
"0x8243c7Df61b2C6b6354CF565ba4f24f54F0F2E07","","0","","aave.eth","benjamiin.eth","0","0","0.586561207855","98","71","27","27","0","0"
"0x29f4153E96F4f8bdfe0B627283D58D069514c634","","0","","aave.eth","","4","1","0.47898518791744","12","9","3","11","0","0"
"0xdCF690b0c9CE08F98a8d359AD69A4fC6823E356C","","0","","aave.eth","manzu1103.eth","12","1","0.47872017673616","71","32","39","48","1","0"
"0x9a72F453d27a9711Da8B766DBb3eaE1a7a238923","","0","","aave.eth","","0","0","0.47855451","87","21","66","14","0","0"
"0x272a166BE93DA4c2a91123AB7b3a504D637A363c","","0","","aave.eth","634town.eth","15","1","0.47837786850519","97","34","63","50","0","0"
"0xDC441fE9103d13DA2CD0Fa67a67bb62de0e82599","","0","","aave.eth","","0","0","0.47830251","87","21","66","12","0","0"
"0x376CB42C8274D78dD51e8BF750D9c28364CF4C6f","","0","","aave.eth","hallkim.eth","11","0","0.4782586008957","80","7","73","29","0","0"
"0x14D607c20fF934B0d895577c6e80ab0cD6a8b322","luuxy.eth","0","","aave.eth","luuxy.eth","20","0","0.48109887606143","701","69","632","50","0","0"
"0x5e8A916C25E5BEae829Df81c1A97D6019acbb733","","0","","aave.eth","cheerbeer.eth","20","0","0.47791821793365","60","27","33","12","0","0"
"0xCCA9eAa513Fc68dE643d0fB6B9810Ad0C9D11480","","0","","aave.eth","","0","0","0.47779512","29","24","5","0","0","0"
"0xfE8325e651254eE41a852725036bCA017Ff0A665","","0","","aave.eth","","3","1","0.53743796803421","62","36","26","0","0","0"
"0x4E7243C2681857f05891BE7E91A6049402dD7406","","0","","aave.eth","octorber.eth","20","1","0.47759998086829","104","13","91","50","0","0"
"0xcbDf77209F306b8f272128963C3F637989bd517E","","0","","aave.eth","","4","1","0.47747099127","66","3","63","15","0","0"
"0x032CB1c800cC57571c68aaE717560Ad2b49406f4","","0","","aave.eth","mafiakrypto.eth","20","1","0.4773494460938","70","14","56","50","0","0"
"0xDfa41787A39bEF3fa7cDCB918025f8C47753400E","","0","","aave.eth","","2","1","0.4770161627587","5","4","1","0","0","0"
"0x99fC324A987c13225f3DF3Ad436f8ef354F24dF4","","0","","aave.eth","rudorph.eth","13","1","0.50199048309167","110","20","90","27","0","0"
"0x8c8E08ee671BB82B75fe91CcA91f6a35fd676013","","0","","aave.eth","0nepunchman.eth","4","1","0.47676809935708","10","6","4","18","0","0"
"0xbd38Fa248b5CED8D54445AC98A313e2CddBC9Cfa","","0","","aave.eth","viskonsindawn.eth","2","1","0.47669706010212","5","4","1","0","0","0"
"0x1Cb07B7aBe106980551e071839Be8bBBEd02c09e","","0","","aave.eth","","9","1","0.75740552674683","115","60","55","16","0","0"
"0xeF19857141d0fB8FaefeD4a5fCE60fC67D547B1a","","0","","aave.eth","gumtreepay.eth","19","1","0.47663122794404","195","93","102","50","0","0"
"0x6c07ab81335b41d7C775632aBd07c23e73DD7827","","0","","aave.eth","","14","1","0.4765952729073","49","24","25","25","0","0"
"0xE3E2dBdE98b54b1e46Ccb7FB91eD85f887f3986b","","0","","aave.eth","","1","1","0.47622802471711","2","2","0","0","0","0"
"0x272C893ccb36201a2ee72Ba2A472EBe2e249db67","","0","","aave.eth","","1","0","0.47620251","83","21","62","15","0","0"
"0x415c26CbaCece7B2499DE2C25591BE225319B1c0","","0","","aave.eth","","12","1","0.47591732955618","85","25","60","24","1","0"
"0x04443C298edafc303dab851AE4E8CaE4E90268E1","","0","","aave.eth","6snake6.eth","11","0","0.47578776964882","83","7","76","23","0","0"
"0x188Eb6A325EA019C0c192542C77e0E19c4825f17","","0","","aave.eth","angelmc.eth","3","1","0.47575619832034","1","1","0","0","0","0"
"0x50EF2e1C46bbA88af9407D74F04d6c0547ECf109","","0","","aave.eth","","2","1","0.47545411280199","18","15","3","15","0","0"
"0xe8aC7095688d613b25dE01499f4e936Dd2fa8a05","","0","","aave.eth","","18","1","0.47543675314542","107","43","64","10","1","0"
"0x776571404e50b1638ABd6bDBd86Bf08588235Bf7","","0","","aave.eth","","0","0","0.47543544","29","24","5","0","0","0"
"0x2315880B14DECC0aef9F22f5e1ff862391618825","","0","","aave.eth","rashidnem.eth","20","1","0.67127941355779","144","22","122","50","0","0"
"0x5f6b0AEd3F503Ea0BbD38382301025AF64101935","","0","","aave.eth","sunny1188.eth","7","1","0.47534365545394","24","10","14","20","1","0"
"0x29D310Ae6FAD99538fa98CE9eaf2157715e1b929","","0","","aave.eth","","0","0","0.4752","29","24","5","0","0","0"
"0x40Dbdc5d14CbEc4a1Df7eEBa57FFD13e6A50E304","","0","","aave.eth","bhnygn2.eth","10","1","0.49185463595156","69","31","38","42","0","0"
"0x8ED75A3A6a63DfaBA625DD7ae1AAD4370E638DFe","","0","","aave.eth","urmomsck.eth","5","1","0.47501851533132","36","5","31","3","0","0"
"0xC8100BCfE1B885c684Fcf8fd9A40C46f5c5A0827","Aut1st","0","ipfs://bafkreiayqsxfk5nuagqbng6o5c4sstgte4266vb5rmnwe5eyaxxbjzow4u","aave.eth","aut1st.eth","20","0","0.57000168184992","48","6","42","30","0","0"
"0xa1bc85c56793176DA858233D1aE2dED8b537DF73","","0","","aave.eth","layer100.eth","20","0","0.47474253321195","152","51","101","50","0","0"
"0x073940622Eb333F6000c04Cbb4705154eCf6adEC","","0","","aave.eth","","3","1","0.47466806","1","1","0","0","0","0"
"0x4E0e219F57E8B1E110183900144762EDf7043204","","0","","aave.eth","","2","1","0.47458283043355","18","15","3","15","0","0"
"0x685d9638f22b552E1f9fe4e1325970Fc07E52993","","0","","aave.eth","houhou.eth","20","1","0.51218913678226","166","32","134","3","0","0"
"0xF61d311781ACd7A6e60c0457c52F9a31767f72b5","tagold4","0","","aave.eth","tagold4.eth","20","0","0.47454796436604","27","9","18","50","0","0"
"0x72ce73083B86034636f6D88df6A7366B1a3e16eA","","0","","aave.eth","","2","1","0.47444894728797","18","15","3","15","0","0"
"0x7524bFB1dcA4e092ed6A77777bD41CC05F54c6E4","","0","","aave.eth","","2","1","0.47409203692764","18","15","3","15","0","0"
"0x909b805f6C5319F8451bDb0E3F374e8f9E3b90F4","","0","","aave.eth","","3","1","0.47404706575367","20","15","5","15","0","0"
"0x51e54B01A69c894379eA2f7554094D9D83793b34","","0","","aave.eth","fuel-labs.eth","5","1","1.8957438941408","12","8","4","2","0","0"
"0x0CD1961966Fc12F68c2E1bfA53AA480649ae2139","","0","","aave.eth","","2","1","0.47391424130296","20","15","5","15","0","0"
"0x79c01a4BaBa964123ac4C11e5d88Ca1b2289A81C","","0","","aave.eth","","3","1","0.47383576609795","20","15","5","15","0","0"
"0x84EcbaF9F0BFeeb553B524343D2c6793C2b08677","","0","","aave.eth","","3","1","0.47368175589283","20","15","5","15","0","0"
"0x1847E8148756294419D16c3D139e573D617dD9Ac","","0","","aave.eth","","3","1","0.47348326269559","20","15","5","15","0","0"
"0x1Ea4e2008B4310a769dCF9e6107d93B6AF12626e","","0","","aave.eth","sp255200.eth","8","1","0.47345506063781","2","1","1","3","0","0"
"0x015812A00cEF0020DC9ab6db1e2819CedA6146d7","","0","","aave.eth","grimmgreen.eth","14","1","0.47344939070913","122","33","89","50","2","0"
"0x9B982Cd9099208dcD8598e4681e14887f192c6d2","","0","","aave.eth","ghd892.eth","13","1","0.48437813482264","95","44","51","50","0","0"
"0x23af4516F629646FbD4F1D2114Eea09cb48C5571","","0","","aave.eth","","4","1","0.47333095717878","25","15","10","17","1","0"
"0xEC5639Ff327DD9e436c4EFf0318fF2A67F4aC411","","0","","aave.eth","","2","1","0.47332758586394","20","15","5","16","0","0"
"0x267BA03E9123fc5e7BD97BEB1Aa35a33F85E78BC","","0","","aave.eth","","3","1","0.47332421458513","21","15","6","15","0","0"
"0xECC27Ab17C938143a3a36DAb47006C23069d2F9c","","0","","aave.eth","","3","1","0.47332084334233","20","15","5","15","0","0"
"0x55E1389227aCAEC754Eb9147Ff62126AbF1E762c","","0","","aave.eth","","3","1","0.47331747213555","20","15","5","15","0","0"
"0xB2494B677e03556cF7D3AB2b64AaA2770Ffc274f","","0","","aave.eth","","2","1","0.47331410096479","18","15","3","15","0","0"
"0x92338D0B2d7C68374325bF26F46B6B78D1821CfB","","0","","aave.eth","","3","1","1.4869571014454","33","22","11","2","0","0"
"0xbB05C3Db2173F39977a46779d4AFd2A1c37e37E6","","0","","aave.eth","huocoin.eth","10","1","0.47309574641771","33","13","20","2","0","0"
"0x4F8D8702473D33346FAfB8C67fA8581922ddd3f4","","0","","aave.eth","假如爱有天意.eth","10","1","0.528","137","48","89","27","1","0"
"0xf2EF7D195cF6cDcB18d761E97C68Ca5DE4C4AcDd","","0","","aave.eth","","0","0","0.47284251","85","21","64","13","0","0"
"0x4C3750538B8b976F0770643F188fF62CE294c8ba","","0","","aave.eth","","4","0","0.47280261","88","21","67","14","0","0"
"0xe1F7E15F3baFE9e2b999bA0758a5238De25113C0","","0","","aave.eth","riyanfadill.eth","14","1","0.47262434665222","87","34","53","50","0","0"
"0xA614588CbF7A0Ba6b2D82d674cb237E6e35cfFC4","","0","","aave.eth","coinsdomain.eth","16","1","1.0308540005905","112","24","88","50","0","0"
"0x5fC084dd467A283887A7C2fe0c34Dd77EC81D1Ad","Cryptospy","0","ipfs://bafkreihlrws6zpj2t5mxrrfekscmz2z3awhlwb24u37es7m4nkxah7stfm","aave.eth","crypt0spy.eth","20","0","0.49797149735563","79","39","40","28","1","0"
"0x045f623DB58Dd68AC3Ce42aBD60e4A98D7c5Ed65","","0","","aave.eth","","0","0","0.54227049102084","46","31","15","9","0","0"
"0x645F38C7110C83bd3AFf6CAef471A90E245a7B85","","0","","aave.eth","amiralek.eth","11","1","1.18","29","10","19","49","0","0"
"0x0A180De4cc4463ddCD4EC1Adb6512831ac34D86e","","0","","aave.eth","rebwar.eth","16","1","0.52626073554552","258","100","158","50","0","0"
"0x85855c4D0CbF8FC444C5A8e4215DA4D83f97E117","","0","","aave.eth","","3","0","0.471877716766","22","6","16","12","0","0"
"0x6c20795acD8FFb9e2A88d96043Ab24645E86A7E5","","0","","aave.eth","665656.eth","7","1","0.51525461749216","57","25","32","27","0","0"
"0x54f8f480d9D868Df33fceBEB7171DFe653BE5bF5","","0","","aave.eth","investcryptocurrencies.eth","14","1","0.47123286633771","140","54","86","50","0","0"
"0x4Ffb3AC0c2834D509C9aFE62A9cA8C44F93462F0","","0","","aave.eth","manssstik20.eth","20","1","0.47116291394825","107","26","81","45","0","0"
"0x8610C839feb6Bfc41282CBd3c4c26325d5505ce4","","0","","aave.eth","","0","0","0.47112","31","26","5","0","0","0"
"0x60ceB9AE127FB567170de622E5C2ADe0f3e8bd59","","0","","aave.eth","yougod.eth","12","1","0.47111172089054","87","13","74","50","0","0"
"0xbe2cC7855eCDCB1E6810912077345fB200c23f77","","0","","aave.eth","","9","1","0.47104948879145","34","19","15","35","0","0"
"0xE4265Bea261Bd54fAC6b141dBd78bB555C3DbBD8","","0","","aave.eth","ghoreza7.eth","20","1","0.90814964585517","116","27","89","48","0","0"
"0xcaCc84Bba8a6c450EfFa9C7D68eF6d5a2E51767f","","0","","aave.eth","","3","1","0.470883","89","21","68","15","0","0"
"0x79F1bc5c5ee691206Fc55C66402F938dd1E96421","","0","","aave.eth","ethchris.eth","6","0","0.47065760827457","5","2","3","4","0","0"
"0xdf07A0C83bCAC4690CA70f8001085C3849247d5a","","0","","aave.eth","","1","0","0.4706423312562","77","18","59","50","0","0"
"0x9822dFDE3dD767d3a9014BAa11Af14A98563ceA1","","0","","aave.eth","","0","0","0.47063961","84","21","63","14","0","0"
"0xD34Eaf6AAB0BcD9Eae7b7793e5b2bcA2a99D3593","SERIK","0","","aave.eth","","20","1","0.47001747095703","142","47","95","40","0","0"
"0x19CBCC2a126Cb9e7a11AD2Bb08306B9e8b244470","","0","","aave.eth","","6","1","0.51","108","51","57","6","0","0"
"0xC9c958185A3430f5208aa329A3d70D203A6B1B86","","0","","aave.eth","","6","1","0.51","109","51","58","5","0","0"
"0x0D4055F25C4367FEa30fD51D142E95E0E0d3D700","","0","","aave.eth","","20","1","0.51","91","51","40","36","0","0"
"0xB5BEaa46A022e84ED944E44124b59bA5BE2090A5","","0","","aave.eth","buaairdrop.eth","20","1","0.64","194","64","130","50","0","0"
"0xFBaF3D9EbC8BEfFD0b564ad9F90FAE53aFe3A8dB","","0","","aave.eth","","6","1","0.51","109","51","58","6","0","0"
"0xF15b51D29361e1f360187cb5a03d7Dc51A57527F","","0","","aave.eth","","6","1","0.51","109","51","58","6","0","0"
"0x4F7Affe347686cF5A2e10C3fE93b3E3e4017eb91","","0","","aave.eth","","6","1","0.51","109","51","58","6","0","0"
"0x00Ad3BfDC37E25E145E77414dc50D058A8f11fC2","","0","","aave.eth","sibaboly.eth","2","1","0.47","47","47","0","0","0","0"
"0x67D0F191B7a7e00Ddde8D2DA25826AD798e4dEfA","","0","","aave.eth","","6","1","0.51","107","51","56","6","0","0"
"0x1787C69984694d43845d4a8e96Ef2a16480e51E3","","0","","aave.eth","","6","1","0.51","109","51","58","6","0","0"
"0x9d47cE1D162aDccD889c944045388BbF875d524a","","0","","aave.eth","nicky2310.eth","1","1","0.47","47","47","0","0","0","0"
"0x957e05840d80a31A26df11eE2DF13cc894b588bb","","0","","aave.eth","imstone.eth","18","1","0.47","121","47","74","23","2","0"
"0x4F85D4e96A1D8692aa08eBC5fFcd58bfa6801ded","","0","","aave.eth","","0","0","0.47","5","2","3","20","0","0"
"0xd2B2C0F558692daE937A911560C32a2Cb48a50F4","","0","","aave.eth","","0","0","0.46997175","30","25","5","0","0","0"
"0x015f0C678E649CbaA70d4a29E6337B63C6495a07","","0","","aave.eth","sonpari.eth","20","0","0.47393978","217","106","111","49","0","0"
"0xb70FC6b4A24F49c19411169455D66024d4664575","","0","","aave.eth","","0","0","0.46945093","28","23","5","0","0","0"
"0x4ddd83f142b6B439D9a2c51Fc93266B2f18E8a42","","0","","aave.eth","","7","1","0.46926072716014","127","63","64","18","1","0"
"0x3c049AAF587e24b79cc7Cb1Aee70a2391976362A","","0","","aave.eth","","10","1","0.4692","44","23","21","11","0","0"
"0xA6f9341841297CA38594DE91F8CB359aACE20604","","0","","aave.eth","itrustu.eth","7","1","0.46918906254518","30","13","17","24","0","0"
"0xd50eF0e3b8D6d920a6c898aA139D038e014bA4A9","","0","","aave.eth","xsfunc.eth","13","1","0.46876311192594","119","9","110","17","0","0"
"0xe1f2C50c40B4A67087b41fEE9803B7bC1CB6D5C4","","0","","aave.eth","","1","0","0.46806550575177","85","18","67","50","0","0"
"0xf15A4C2EAbd5780688DB52D5d6Dd7bF3027D83A4","","0","","aave.eth","kante1979.eth","20","0","0.467982863849","356","42","314","49","1","0"
"0xcfFA5642CBCb9829b57341A23a1b0e2968c0A1F9","","0","","aave.eth","enriqia.eth","10","0","0.46795000000035","79","7","72","30","0","0"
"0xDcEC3E617bdb5160ed3743a5735C8A47F82d038F","","0","","aave.eth","zonbase.eth","8","1","0.46783358868427","140","25","115","50","0","0"
